Station ID,Complex ID,GTFS Stop,Division,Line,Stop Name,Borough,Daytime Ro,Structure,GTFS Latit,GTFS Longi,North Dire,South Dire,ADA,ADA Notes
"423","423","210",IRT,Lenox - White Plains Rd,Allerton Av,Bx,2 5,Elevated,40.865462000000001,-73.867351999999997,Wakefield - 241 St,Manhattan,"0",
"424","424","211",IRT,Lenox - White Plains Rd,Pelham Pkwy,Bx,2 5,Elevated,40.857191999999998,-73.867615000000001,Wakefield - 241 St,Manhattan,"1",
"425","425","212",IRT,Lenox - White Plains Rd,Bronx Park East,Bx,2 5,Elevated,40.848827999999997,-73.868457000000006,Wakefield - 241 St,Manhattan,"0",
"426","426","213",IRT,Lenox - White Plains Rd,E 180 St,Bx,2 5,Elevated,40.841894000000003,-73.873487999999995,Wakefield - Eastchester,Manhattan,"1",
"427","427","214",IRT,Lenox - White Plains Rd,West Farms Sq-E Tremont Av,Bx,2 5,Elevated,40.840294999999998,-73.880049000000000,Wakefield - Eastchester,Manhattan,"0",
"428","428","215",IRT,Lenox - White Plains Rd,174 St,Bx,2 5,Elevated,40.837288000000001,-73.887733999999995,Wakefield - Eastchester,Manhattan,"0",
"429","429","216",IRT,Lenox - White Plains Rd,Freeman St,Bx,2 5,Elevated,40.829993000000002,-73.891864999999996,Wakefield - Eastchester,Manhattan,"0",
"430","430","217",IRT,Lenox - White Plains Rd,Simpson St,Bx,2 5,Elevated,40.824072999999999,-73.893063999999995,Wakefield - Eastchester,Manhattan,"1",
"431","431","218",IRT,Lenox - White Plains Rd,Intervale Av,Bx,2 5,Elevated,40.822181000000000,-73.896736000000004,Wakefield - Eastchester,Manhattan,"0",
"432","432","219",IRT,Lenox - White Plains Rd,Prospect Av,Bx,2 5,Elevated,40.819584999999996,-73.901769999999999,Wakefield - Eastchester,Manhattan,"0",
"433","433","220",IRT,Lenox - White Plains Rd,Jackson Av,Bx,2 5,Elevated,40.816490000000002,-73.907807000000005,Wakefield - Eastchester,Manhattan,"0",
"434","434","221",IRT,Lenox - White Plains Rd,3 Av-149 St,Bx,2 5,Subway,40.816108999999997,-73.917756999999995,Wakefield - Eastchester,Manhattan,"1",
"435","603","222",IRT,Lenox - White Plains Rd,149 St-Grand Concourse,Bx,2 5,Subway,40.818410000000000,-73.926717999999994,Wakefield - Eastchester,Manhattan,"0",
"436","436","301",IRT,Lenox - White Plains Rd,Harlem-148 St,M,"3",Subway,40.823880000000003,-73.936470000000000,,Downtown & Brooklyn,"0",
"437","437","302",IRT,Lenox - White Plains Rd,145 St,M,"3",Subway,40.820421000000003,-73.936245000000000,148 St,Downtown & Brooklyn,"0",
"438","438","224",IRT,Lenox - White Plains Rd,135 St,M,2 3,Subway,40.814228999999997,-73.940770000000001,Uptown & The Bronx,Downtown & Brooklyn,"1",
"439","439","225",IRT,Lenox - White Plains Rd,125 St,M,2 3,Subway,40.807754000000003,-73.945494999999994,Uptown & The Bronx,Downtown & Brooklyn,"0",
"440","440","226",IRT,Lenox - White Plains Rd,116 St,M,2 3,Subway,40.802098000000001,-73.949624999999997,Uptown & The Bronx,Downtown & Brooklyn,"0",
"441","441","227",IRT,Lenox - White Plains Rd,Central Park North (110 St),M,2 3,Subway,40.799075000000002,-73.951822000000007,Uptown & The Bronx,Downtown & Brooklyn,"0",
"442","442","501",IRT,Dyre Av,Eastchester-Dyre Av,Bx,"5",At Grade,40.888300000000001,-73.830833999999996,,Manhattan,"0",
"443","443","502",IRT,Dyre Av,Baychester Av,Bx,"5",Open Cut,40.878663000000003,-73.838590999999994,Eastchester - Dyre Av,Manhattan,"0",
"444","444","503",IRT,Dyre Av,Gun Hill Rd,Bx,"5",Open Cut,40.869526000000000,-73.846384000000000,Eastchester - Dyre Av,Manhattan,"1",
"445","445","504",IRT,Dyre Av,Pelham Pkwy,Bx,"5",Open Cut,40.858984999999997,-73.855359000000007,Eastchester - Dyre Av,Manhattan,"0",
"446","446","505",IRT,Dyre Av,Morris Park,Bx,"5",Open Cut,40.854363999999997,-73.860495000000000,Eastchester - Dyre Av,Manhattan,"0",
"447","447","701",IRT,Flushing,Flushing-Main St,Q,"7",Subway,40.759599999999999,-73.830029999999994,,Manhattan,"1",
"448","448","702",IRT,Flushing,Mets-Willets Point,Q,"7",Elevated,40.754621999999998,-73.845624999999998,Flushing,Manhattan,"0",
"449","449","705",IRT,Flushing,111 St,Q,"7",Elevated,40.751730000000002,-73.855333999999999,Flushing,Manhattan,"0",
"450","450","706",IRT,Flushing,103 St-Corona Plaza,Q,"7",Elevated,40.749865000000000,-73.862700000000004,Flushing,Manhattan,"0",
"451","451","707",IRT,Flushing,Junction Blvd,Q,"7",Elevated,40.749144999999999,-73.869527000000005,Flushing,Manhattan,"1",
"452","452","708",IRT,Flushing,90 St-Elmhurst Av,Q,"7",Elevated,40.748407999999998,-73.876613000000006,Flushing,Manhattan,"0",
"453","453","709",IRT,Flushing,82 St-Jackson Hts,Q,"7",Elevated,40.747658999999999,-73.883696999999998,Flushing,Manhattan,"0",
"454","616","710",IRT,Flushing,74 St-Broadway,Q,"7",Elevated,40.746848000000000,-73.891394000000005,Flushing,Manhattan,"1",
"455","455","711",IRT,Flushing,69 St,Q,"7",Elevated,40.746324999999999,-73.896403000000007,Flushing,Manhattan,"0",
"456","456","712",IRT,Flushing,Woodside-61 St,Q,"7",Elevated,40.745629999999998,-73.902984000000004,Flushing,Manhattan,"1",
"457","457","713",IRT,Flushing,52 St,Q,"7",Elevated,40.744149000000000,-73.912548999999999,Flushing,Manhattan,"0",
"458","458","714",IRT,Flushing,46 St-Bliss St,Q,"7",Elevated,40.743132000000003,-73.918435000000002,Flushing,Manhattan,"0",
"459","459","715",IRT,Flushing,40 St-Lowery St,Q,"7",Elevated,40.743780999999998,-73.924015999999995,Flushing,Manhattan,"0",
"460","460","716",IRT,Flushing,33 St-Rawson St,Q,"7",Elevated,40.744587000000003,-73.930997000000005,Flushing,Manhattan,"0",
"461","461","718",IRT,Flushing,Queensboro Plaza,Q,"7",Elevated,40.750582000000001,-73.940201999999999,Astoria - Flushing,Manhattan,"0",
"461","461",R09,BMT,Astoria,Queensboro Plaza,Q,N W,Elevated,40.750582000000001,-73.940201999999999,Astoria - Flushing,Manhattan,"0",
"462","606","719",IRT,Flushing,Court Sq,Q,"7",Elevated,40.747022999999999,-73.945263999999995,Flushing,Manhattan,"1",
"463","463","720",IRT,Flushing,Hunters Point Av,Q,"7",Subway,40.742215999999999,-73.948915999999997,Flushing,Manhattan,"0",
"464","464","721",IRT,Flushing,Vernon Blvd-Jackson Av,Q,"7",Subway,40.742626000000001,-73.953581000000000,Flushing,Manhattan,"0",
"465","610","723",IRT,Flushing,Grand Central-42 St,M,"7",Subway,40.751430999999997,-73.976040999999995,Queens,34 St - Hudson Yards,"1",
"466","609","724",IRT,Flushing,5 Av,M,"7",Subway,40.753821000000002,-73.981962999999993,Queens,34 St - Hudson Yards,"0",
"467","611","725",IRT,Flushing,Times Sq-42 St,M,"7",Subway,40.755476999999999,-73.987690999999998,Queens,34 St - Hudson Yards,"1",
"468","611","902",IRT,Lexington - Shuttle,Times Sq-42 St,M,S,Subway,40.755983000000001,-73.986228999999994,,Grand Central,"0",
"469","610","901",IRT,Lexington - Shuttle,Grand Central-42 St,M,S,Subway,40.752769000000001,-73.979189000000005,Times Sq,,"1",
"471","471","726",IRT,Flushing,34 St-Hudson Yards,M,"7",Subway,40.755882000000000,-74.001909999999995,Queens,,"1",
"475","475",Q05,IND,Second Av,96 St,M,Q,Subway,40.784317999999999,-73.947152000000003,,Downtown & Brooklyn,"1",
"476","476",Q04,IND,Second Av,86 St,M,Q,Subway,40.777890999999997,-73.951786999999996,Uptown,Downtown & Brooklyn,"1",
"477","477",Q03,IND,Second Av,72 St,M,Q,Subway,40.768799000000001,-73.958423999999994,Uptown,Downtown & Brooklyn,"1",
"501","501",S31,SIR,Staten Island,St George,SI,SIR,Open Cut,40.643748000000002,-74.073643000000004,,Tottenville,"1",
"502","502",S30,SIR,Staten Island,Tompkinsville,SI,SIR,At Grade,40.636949000000001,-74.074834999999993,St George,Tottenville,"0",
"503","503",S29,SIR,Staten Island,Stapleton,SI,SIR,Elevated,40.627915000000002,-74.075162000000006,St George,Tottenville,"0",
"504","504",S28,SIR,Staten Island,Clifton,SI,SIR,Elevated,40.621319000000000,-74.071402000000006,St George,Tottenville,"0",
"505","505",S27,SIR,Staten Island,Grasmere,SI,SIR,Open Cut,40.603116999999997,-74.084086999999997,St George,Tottenville,"0",
"506","506",S26,SIR,Staten Island,Old Town,SI,SIR,Embankment,40.596612000000000,-74.087367999999998,St George,Tottenville,"0",
"507","507",S25,SIR,Staten Island,Dongan Hills,SI,SIR,Embankment,40.588849000000003,-74.096090000000004,St George,Tottenville,"1",
"508","508",S24,SIR,Staten Island,Jefferson Av,SI,SIR,Embankment,40.583590999999998,-74.103337999999994,St George,Tottenville,"0",
"509","509",S23,SIR,Staten Island,Grant City,SI,SIR,Open Cut,40.578964999999997,-74.109703999999994,St George,Tottenville,"0",
"510","510",S22,SIR,Staten Island,New Dorp,SI,SIR,Open Cut,40.573480000000004,-74.117210000000000,St George,Tottenville,"0",
"511","511",S21,SIR,Staten Island,Oakwood Heights,SI,SIR,Open Cut,40.565109999999997,-74.126320000000007,St George,Tottenville,"0",
"512","512",S20,SIR,Staten Island,Bay Terrace,SI,SIR,Embankment,40.556399999999996,-74.136906999999994,St George,Tottenville,"0",
"513","513",S19,SIR,Staten Island,Great Kills,SI,SIR,Open Cut,40.551231000000001,-74.151398999999998,St George,Tottenville,"1",
"514","514",S18,SIR,Staten Island,Eltingville,SI,SIR,Embankment,40.544601000000000,-74.164569999999998,St George,Tottenville,"0",
"515","515",S17,SIR,Staten Island,Annadale,SI,SIR,Open Cut,40.540460000000003,-74.178217000000004,St George,Tottenville,"0",
"516","516",S16,SIR,Staten Island,Huguenot,SI,SIR,Open Cut,40.533673999999998,-74.191794000000002,St George,Tottenville,"0",
"517","517",S15,SIR,Staten Island,Prince's Bay,SI,SIR,Open Cut,40.525506999999998,-74.200063999999998,St George,Tottenville,"0",
"518","518",S14,SIR,Staten Island,Pleasant Plains,SI,SIR,Embankment,40.522410000000001,-74.217847000000006,St George,Tottenville,"0",
"519","519",S13,SIR,Staten Island,Richmond Valley,SI,SIR,Open Cut,40.519630999999997,-74.229140999999998,St George,Tottenville,"0",
"522","522",S09,SIR,Staten Island,Tottenville,SI,SIR,At Grade,40.512763999999997,-74.251960999999994,St George,,"1",
"523","523",S11,SIR,Staten Island,Arthur Kill,SI,SIR,At Grade,40.516578000000003,-74.242096000000004,St George,Tottenville,"1",
